Init: HR = 0.0154, NDCG = 0.0154
Iteration 2 [0.7 s]: HR = 0.0463, NDCG = 0.0463, loss = 0.2979 [43.8 s]
Iteration 3 [1.2 s]: HR = 0.0509, NDCG = 0.0509, loss = 0.2877 [48.2 s]
Iteration 4 [0.8 s]: HR = 0.0517, NDCG = 0.0517, loss = 0.2773 [38.9 s]
Iteration 5 [0.7 s]: HR = 0.0551, NDCG = 0.0551, loss = 0.2743 [46.6 s]
Iteration 6 [0.8 s]: HR = 0.0586, NDCG = 0.0586, loss = 0.2784 [46.0 s]
Iteration 7 [0.8 s]: HR = 0.0621, NDCG = 0.0621, loss = 0.2797 [46.0 s]
Iteration 8 [0.9 s]: HR = 0.0640, NDCG = 0.0640, loss = 0.2866 [45.5 s]
Iteration 9 [0.9 s]: HR = 0.0656, NDCG = 0.0656, loss = 0.2966 [44.0 s]
End. Best Iteration 9:  HR = 0.0656, NDCG = 0.0656. Init: HR = 0.0436, NDCG = 0.0258
Iteration 0 [4.1 s]: HR = 0.0748, NDCG = 0.0438, loss = 0.3979 [47.1 s]
Iteration 1 [0.9 s]: HR = 0.0937, NDCG = 0.0581, loss = 0.3023 [45.4 s]
Iteration 2 [0.7 s]: HR = 0.1215, NDCG = 0.0762, loss = 0.3025 [44.7 s]
Iteration 3 [0.8 s]: HR = 0.1516, NDCG = 0.0956, loss = 0.2993 [42.6 s]
Iteration 4 [0.8 s]: HR = 0.1639, NDCG = 0.1014, loss = 0.2956 [44.0 s]
Iteration 5 [0.8 s]: HR = 0.1708, NDCG = 0.1067, loss = 0.2935 [44.2 s]
Iteration 6 [0.7 s]: HR = 0.1843, NDCG = 0.1155, loss = 0.2907 [44.9 s]
Iteration 7 [1.0 s]: HR = 0.1909, NDCG = 0.1217, loss = 0.2825 [48.4 s]
Iteration 8 [0.7 s]: HR = 0.1955, NDCG = 0.1257, loss = 0.2740 [46.3 s]
Iteration 9 [1.2 s]: HR = 0.1967, NDCG = 0.1259, loss = 0.2692 [46.6 s]
End. Best Iteration 9:  HR = 0.1967, NDCG = 0.1259. Init: HR = 0.0845, NDCG = 0.0363
Iteration 0 [3.4 s]: HR = 0.1921, NDCG = 0.0948, loss = 0.4314 [46.5 s]
Iteration 1 [0.8 s]: HR = 0.2480, NDCG = 0.1263, loss = 0.2990 [44.2 s]
Iteration 2 [0.6 s]: HR = 0.2927, NDCG = 0.1532, loss = 0.2943 [46.0 s]
Iteration 3 [1.1 s]: HR = 0.3020, NDCG = 0.1609, loss = 0.2836 [47.9 s]
Iteration 4 [0.8 s]: HR = 0.3132, NDCG = 0.1687, loss = 0.2739 [44.8 s]
Iteration 5 [1.5 s]: HR = 0.3170, NDCG = 0.1712, loss = 0.2724 [44.4 s]
Iteration 6 [0.8 s]: HR = 0.3166, NDCG = 0.1735, loss = 0.2742 [43.8 s]
Iteration 7 [0.9 s]: HR = 0.3239, NDCG = 0.1768, loss = 0.2749 [45.3 s]
Iteration 8 [0.8 s]: HR = 0.3282, NDCG = 0.1779, loss = 0.2728 [44.8 s]
Iteration 9 [0.8 s]: HR = 0.3328, NDCG = 0.1804, loss = 0.2646 [46.2 s]
End. Best Iteration 9:  HR = 0.3328, NDCG = 0.1804. Init: HR = 0.0104, NDCG = 0.0104
Iteration 0 [3.8 s]: HR = 0.0154, NDCG = 0.0154, loss = 3.8477 [44.8 s]
Iteration 1 [0.2 s]: HR = 0.0193, NDCG = 0.0193, loss = 1.8674 [48.6 s]
Iteration 2 [0.3 s]: HR = 0.0220, NDCG = 0.0220, loss = 1.5989 [45.6 s]
Iteration 3 [0.3 s]: HR = 0.0235, NDCG = 0.0235, loss = 1.4652 [45.8 s]
Iteration 4 [0.3 s]: HR = 0.0255, NDCG = 0.0255, loss = 1.3744 [45.9 s]
Iteration 5 [0.3 s]: HR = 0.0247, NDCG = 0.0247, loss = 1.3056 [47.0 s]
Iteration 6 [0.3 s]: HR = 0.0251, NDCG = 0.0251, loss = 1.2495 [44.8 s]
Iteration 7 [0.3 s]: HR = 0.0274, NDCG = 0.0274, loss = 1.2020 [45.5 s]
Iteration 8 [0.4 s]: HR = 0.0293, NDCG = 0.0293, loss = 1.1603 [44.3 s]
Iteration 9 [0.3 s]: HR = 0.0312, NDCG = 0.0312, loss = 1.1226 [42.9 s]
End. Best Iteration 9:  HR = 0.0312, NDCG = 0.0312. Init: HR = 0.0413, NDCG = 0.0250
Iteration 0 [5.5 s]: HR = 0.0559, NDCG = 0.0350, loss = 4.6092 [48.4 s]
Iteration 1 [0.5 s]: HR = 0.0594, NDCG = 0.0367, loss = 1.9836 [48.4 s]
Iteration 2 [0.4 s]: HR = 0.0671, NDCG = 0.0398, loss = 1.6587 [45.8 s]
Iteration 3 [0.3 s]: HR = 0.0698, NDCG = 0.0417, loss = 1.5016 [46.0 s]
Iteration 4 [0.3 s]: HR = 0.0702, NDCG = 0.0426, loss = 1.3942 [45.4 s]
Iteration 5 [0.3 s]: HR = 0.0706, NDCG = 0.0443, loss = 1.3118 [46.2 s]
Iteration 6 [0.3 s]: HR = 0.0725, NDCG = 0.0460, loss = 1.2438 [45.5 s]
Iteration 7 [0.3 s]: HR = 0.0740, NDCG = 0.0472, loss = 1.1852 [45.8 s]
Iteration 8 [0.3 s]: HR = 0.0771, NDCG = 0.0479, loss = 1.1332 [44.2 s]
Iteration 9 [0.2 s]: HR = 0.0783, NDCG = 0.0492, loss = 1.0862 [42.7 s]
End. Best Iteration 9:  HR = 0.0783, NDCG = 0.0492. Init: HR = 0.1030, NDCG = 0.0473
Iteration 0 [3.8 s]: HR = 0.1199, NDCG = 0.0558, loss = 4.4169 [50.6 s]
Iteration 1 [0.3 s]: HR = 0.1300, NDCG = 0.0594, loss = 1.9338 [45.9 s]
Iteration 2 [0.3 s]: HR = 0.1307, NDCG = 0.0605, loss = 1.6443 [45.5 s]
Iteration 3 [0.2 s]: HR = 0.1381, NDCG = 0.0639, loss = 1.4963 [46.4 s]
Iteration 4 [0.3 s]: HR = 0.1423, NDCG = 0.0669, loss = 1.3954 [45.3 s]
Iteration 5 [0.3 s]: HR = 0.1450, NDCG = 0.0685, loss = 1.3192 [44.8 s]
Iteration 6 [0.3 s]: HR = 0.1489, NDCG = 0.0704, loss = 1.2570 [44.9 s]
Iteration 7 [0.3 s]: HR = 0.1473, NDCG = 0.0712, loss = 1.2042 [44.9 s]
Iteration 8 [0.3 s]: HR = 0.1516, NDCG = 0.0733, loss = 1.1580 [23.1 s]
Iteration 9 [0.2 s]: HR = 0.1535, NDCG = 0.0745, loss = 1.1165 [21.3 s]
End. Best Iteration 9:  HR = 0.1535, NDCG = 0.0745. Init: HR = 0.0069, NDCG = 0.0069
Iteration 0 [1.9 s]: HR = 0.0166, NDCG = 0.0166, loss = 0.9674 [22.1 s]
Iteration 1 [0.3 s]: HR = 0.0220, NDCG = 0.0220, loss = 0.5555 [22.4 s]
Iteration 2 [0.3 s]: HR = 0.0243, NDCG = 0.0243, loss = 0.5127 [21.2 s]
Iteration 3 [0.3 s]: HR = 0.0266, NDCG = 0.0266, loss = 0.4909 [21.5 s]
Iteration 4 [0.3 s]: HR = 0.0301, NDCG = 0.0301, loss = 0.4768 [21.5 s]
Iteration 5 [0.3 s]: HR = 0.0336, NDCG = 0.0336, loss = 0.4662 [21.4 s]
Iteration 6 [0.3 s]: HR = 0.0343, NDCG = 0.0343, loss = 0.4574 [21.3 s]
Iteration 7 [0.3 s]: HR = 0.0343, NDCG = 0.0343, loss = 0.4497 [21.4 s]
Iteration 8 [0.3 s]: HR = 0.0320, NDCG = 0.0320, loss = 0.4423 [21.4 s]
Iteration 9 [0.3 s]: HR = 0.0339, NDCG = 0.0339, loss = 0.4353 [21.5 s]
End. Best Iteration 6:  HR = 0.0343, NDCG = 0.0343. Init: HR = 0.0482, NDCG = 0.0279
Iteration 0 [1.6 s]: HR = 0.0806, NDCG = 0.0456, loss = 0.8754 [21.6 s]
Iteration 1 [0.3 s]: HR = 0.0895, NDCG = 0.0531, loss = 0.5146 [21.6 s]
Iteration 2 [0.3 s]: HR = 0.0999, NDCG = 0.0608, loss = 0.4720 [21.5 s]
Iteration 3 [0.3 s]: HR = 0.1088, NDCG = 0.0675, loss = 0.4524 [21.8 s]
Iteration 4 [0.3 s]: HR = 0.1192, NDCG = 0.0732, loss = 0.4418 [21.5 s]
Iteration 5 [0.3 s]: HR = 0.1323, NDCG = 0.0814, loss = 0.4348 [21.4 s]
Iteration 6 [0.3 s]: HR = 0.1400, NDCG = 0.0862, loss = 0.4281 [21.7 s]
Iteration 7 [0.3 s]: HR = 0.1469, NDCG = 0.0892, loss = 0.4201 [21.6 s]
Iteration 8 [0.3 s]: HR = 0.1546, NDCG = 0.0927, loss = 0.4104 [21.4 s]
Iteration 9 [0.3 s]: HR = 0.1600, NDCG = 0.0983, loss = 0.4013 [21.6 s]
End. Best Iteration 9:  HR = 0.1600, NDCG = 0.0983. Init: HR = 0.0818, NDCG = 0.0382
Iteration 0 [1.6 s]: HR = 0.1307, NDCG = 0.0614, loss = 1.0409 [22.0 s]
Iteration 1 [0.4 s]: HR = 0.1546, NDCG = 0.0728, loss = 0.5619 [21.7 s]
Iteration 2 [0.3 s]: HR = 0.1762, NDCG = 0.0839, loss = 0.5060 [21.6 s]
Iteration 3 [0.3 s]: HR = 0.2044, NDCG = 0.0974, loss = 0.4766 [21.7 s]
Iteration 4 [0.3 s]: HR = 0.2206, NDCG = 0.1063, loss = 0.4581 [21.7 s]
Iteration 5 [0.3 s]: HR = 0.2345, NDCG = 0.1132, loss = 0.4455 [22.9 s]
Iteration 6 [0.3 s]: HR = 0.2472, NDCG = 0.1215, loss = 0.4366 [21.9 s]
Iteration 7 [0.3 s]: HR = 0.2592, NDCG = 0.1281, loss = 0.4292 [21.8 s]
Iteration 8 [0.3 s]: HR = 0.2657, NDCG = 0.1343, loss = 0.4221 [21.6 s]
Iteration 9 [0.3 s]: HR = 0.2784, NDCG = 0.1407, loss = 0.4144 [21.7 s]
End. Best Iteration 9:  HR = 0.2784, NDCG = 0.1407. Init: HR = 0.0135, NDCG = 0.0135
Iteration 0 [2.1 s]: HR = 0.0220, NDCG = 0.0220, loss = 0.4536 [21.7 s]
Iteration 1 [0.5 s]: HR = 0.0274, NDCG = 0.0274, loss = 0.3241 [21.7 s]
Iteration 2 [0.5 s]: HR = 0.0293, NDCG = 0.0293, loss = 0.3127 [21.8 s]
Iteration 3 [0.5 s]: HR = 0.0309, NDCG = 0.0309, loss = 0.3068 [21.4 s]
Iteration 4 [0.5 s]: HR = 0.0370, NDCG = 0.0370, loss = 0.3024 [21.8 s]
Iteration 5 [0.5 s]: HR = 0.0374, NDCG = 0.0374, loss = 0.2984 [21.6 s]
Iteration 6 [0.5 s]: HR = 0.0382, NDCG = 0.0382, loss = 0.2943 [21.8 s]
Iteration 7 [0.5 s]: HR = 0.0420, NDCG = 0.0420, loss = 0.2899 [21.8 s]
Iteration 8 [0.5 s]: HR = 0.0420, NDCG = 0.0420, loss = 0.2848 [21.7 s]
Iteration 9 [0.5 s]: HR = 0.0463, NDCG = 0.0463, loss = 0.2792 [21.7 s]
End. Best Iteration 9:  HR = 0.0463, NDCG = 0.0463. Init: HR = 0.0393, NDCG = 0.0232
Iteration 0 [1.8 s]: HR = 0.1088, NDCG = 0.0680, loss = 0.4780 [21.9 s]
Iteration 1 [0.5 s]: HR = 0.1462, NDCG = 0.0915, loss = 0.3010 [21.7 s]
Iteration 2 [0.5 s]: HR = 0.1813, NDCG = 0.1128, loss = 0.2954 [21.6 s]
Iteration 3 [0.5 s]: HR = 0.2013, NDCG = 0.1253, loss = 0.2894 [21.8 s]
Iteration 4 [0.5 s]: HR = 0.2067, NDCG = 0.1306, loss = 0.2812 [21.8 s]
Iteration 5 [0.5 s]: HR = 0.2094, NDCG = 0.1352, loss = 0.2735 [21.9 s]
Iteration 6 [0.5 s]: HR = 0.2067, NDCG = 0.1375, loss = 0.2693 [21.7 s]
Iteration 7 [0.5 s]: HR = 0.2040, NDCG = 0.1371, loss = 0.2676 [21.6 s]
Iteration 8 [0.5 s]: HR = 0.2067, NDCG = 0.1384, loss = 0.2657 [21.5 s]
Iteration 9 [0.5 s]: HR = 0.2059, NDCG = 0.1385, loss = 0.2644 [21.6 s]
End. Best Iteration 5:  HR = 0.2094, NDCG = 0.1352. Init: HR = 0.0845, NDCG = 0.0382
Iteration 0 [1.8 s]: HR = 0.1820, NDCG = 0.0897, loss = 0.4363 [21.5 s]
Iteration 1 [0.5 s]: HR = 0.2399, NDCG = 0.1207, loss = 0.3025 [21.9 s]
Iteration 2 [0.5 s]: HR = 0.2703, NDCG = 0.1368, loss = 0.2970 [21.7 s]
Iteration 3 [0.5 s]: HR = 0.2892, NDCG = 0.1435, loss = 0.2910 [21.7 s]
Iteration 4 [0.5 s]: HR = 0.2973, NDCG = 0.1483, loss = 0.2816 [21.6 s]
Iteration 5 [0.5 s]: HR = 0.3066, NDCG = 0.1535, loss = 0.2727 [21.7 s]
Iteration 6 [0.5 s]: HR = 0.3143, NDCG = 0.1563, loss = 0.2694 [21.8 s]
Iteration 7 [0.5 s]: HR = 0.3178, NDCG = 0.1594, loss = 0.2716 [21.8 s]
Iteration 8 [0.5 s]: HR = 0.3251, NDCG = 0.1626, loss = 0.2706 [21.7 s]
Iteration 9 [0.5 s]: HR = 0.3228, NDCG = 0.1630, loss = 0.2688 [21.7 s]
End. Best Iteration 8:  HR = 0.3251, NDCG = 0.1626. 
